,0
192,0.03518557548522949
193,0.035018205642700195
194,0.03478240966796875
195,0.034537553787231445
196,0.034339189529418945
197,0.03412127494812012
198,0.03390192985534668
199,0.03368663787841797
200,0.03346848487854004
201,0.03328680992126465
202,0.03308248519897461
203,0.03287959098815918
204,0.032686710357666016
205,0.032492876052856445
206,0.032286882400512695
207,0.03208756446838379
208,0.03191947937011719
209,0.03173112869262695
210,0.03155088424682617
211,0.03136754035949707
212,0.031188011169433594
213,0.031011104583740234
214,0.030838489532470703
215,0.030657052993774414
216,0.03049302101135254
217,0.030300617218017578
218,0.030150890350341797
219,0.029985666275024414
220,0.02981090545654297
221,0.02966451644897461
222,0.02950763702392578
223,0.029344558715820312
224,0.029186248779296875
225,0.02903127670288086
226,0.028866052627563477
227,0.028723716735839844
228,0.028560161590576172
229,0.02841949462890625
230,0.02826976776123047
231,0.028136014938354492
232,0.027993440628051758
233,0.027822017669677734
234,0.027709245681762695
235,0.027562856674194336
236,0.027428388595581055
237,0.02728414535522461
238,0.027153730392456055
239,0.02701425552368164
240,0.026891708374023438
241,0.02674245834350586
242,0.0266110897064209
243,0.026493549346923828
244,0.02637457847595215
245,0.026239395141601562
246,0.026120901107788086
247,0.02599930763244629
248,0.025864362716674805
249,0.02575397491455078
250,0.025631189346313477
251,0.025502681732177734
252,0.02538609504699707
253,0.025278329849243164
254,0.025161266326904297
255,0.025043249130249023
256,0.024917125701904297
257,0.02482151985168457
258,0.02470564842224121
259,0.02458500862121582
260,0.024489641189575195
261,0.024379491806030273
262,0.024265050888061523
263,0.02416205406188965
264,0.024058103561401367
265,0.023945093154907227
266,0.023836612701416016
267,0.02373480796813965
268,0.023643016815185547
269,0.023534774780273438
270,0.023439407348632812
271,0.02334284782409668
272,0.02324223518371582
273,0.023144245147705078
274,0.023044586181640625
275,0.022950410842895508
276,0.022852182388305664
277,0.02274036407470703
278,0.022664785385131836
279,0.022572040557861328
280,0.02247333526611328
281,0.02238321304321289
282,0.022283315658569336
283,0.02220320701599121
284,0.022115230560302734
285,0.022023916244506836
286,0.021930932998657227
287,0.021851301193237305
288,0.021761178970336914
289,0.021675825119018555
290,0.021593093872070312
291,0.021509647369384766
292,0.021410703659057617
293,0.021344661712646484
294,0.021253585815429688
295,0.0211789608001709
296,0.02109217643737793
297,0.021018028259277344
298,0.020935535430908203
299,0.020849943161010742
300,0.020771503448486328
301,0.020689010620117188
302,0.02060675621032715
303,0.02053546905517578
304,0.020462989807128906
305,0.020387887954711914
306,0.020319700241088867
307,0.02022838592529297
308,0.02015829086303711
309,0.02008509635925293
310,0.020018577575683594
311,0.01994180679321289
312,0.01988077163696289
313,0.019802093505859375
314,0.01973557472229004
315,0.019663095474243164
316,0.019591808319091797
317,0.019517183303833008
318,0.01945185661315918
319,0.01937556266784668
320,0.01931452751159668
321,0.019237518310546875
322,0.019175291061401367
323,0.01911020278930664
324,0.019045114517211914
325,0.01897430419921875
326,0.018915414810180664
327,0.018844127655029297
328,0.018785476684570312
329,0.018721342086791992
330,0.01865243911743164
331,0.01859140396118164
332,0.018527507781982422
333,0.018472671508789062
334,0.01840972900390625
335,0.01834559440612793
336,0.018282413482666016
337,0.01822209358215332
338,0.0181581974029541
339,0.018105745315551758
340,0.018045902252197266
341,0.017978429794311523
342,0.017926454544067383
343,0.017865657806396484
344,0.017810821533203125
345,0.0177462100982666
346,0.01768803596496582
347,0.017635107040405273
348,0.017581939697265625
349,0.017528057098388672
350,0.017466306686401367
351,0.017416000366210938
352,0.017358064651489258
353,0.01730513572692871
354,0.017245054244995117
355,0.017197370529174805
356,0.017141342163085938
357,0.017087936401367188
358,0.017032623291015625
359,0.016980886459350586
360,0.016933202743530273
361,0.016872882843017578
362,0.016827106475830078
363,0.016768455505371094
364,0.016724348068237305
365,0.016674518585205078
366,0.016623735427856445
367,0.016571044921875
368,0.016520977020263672
369,0.016473054885864258
370,0.016422748565673828
371,0.016373395919799805
372,0.01632404327392578
373,0.016277790069580078
374,0.016228437423706055
375,0.016181468963623047
376,0.01613330841064453
377,0.016085147857666016
378,0.0160369873046875
379,0.01599431037902832
380,0.015941858291625977
381,0.015897750854492188
382,0.015852689743041992
383,0.015812158584594727
384,0.015762805938720703
385,0.01571178436279297
386,0.015674829483032227
387,0.015627384185791016
388,0.015585660934448242
389,0.015540122985839844
390,0.015495538711547852
391,0.015453100204467773
392,0.015404939651489258
393,0.01536703109741211
394,0.015321731567382812
395,0.01527857780456543
396,0.015240192413330078
397,0.015189409255981445
398,0.015154361724853516
399,0.015108823776245117
400,0.015068769454956055
401,0.015030622482299805
402,0.014981269836425781
403,0.014947175979614258
404,0.014908552169799805
405,0.014867305755615234
406,0.014824151992797852
407,0.014788150787353516
408,0.014743328094482422
409,0.014707803726196289
410,0.014667272567749023
411,0.014629602432250977
412,0.014590740203857422
413,0.014551401138305664
414,0.014509916305541992
415,0.01446843147277832
416,0.01443028450012207
417,0.014397859573364258
418,0.014362335205078125
419,0.01432347297668457
420,0.014285564422607422
421,0.014248132705688477
422,0.014207839965820312
423,0.01417398452758789
424,0.014134883880615234
425,0.014101028442382812
426,0.01406550407409668
427,0.014029502868652344
428,0.013991355895996094
429,0.013956785202026367
430,0.013923168182373047
431,0.013884544372558594
432,0.013852357864379883
433,0.013815879821777344
434,0.013783454895019531
435,0.013749122619628906
436,0.013712167739868164
437,0.013680219650268555
438,0.013645172119140625
439,0.013609170913696289
440,0.013577938079833984
441,0.013544082641601562
442,0.013512611389160156
443,0.01347804069519043
444,0.013445854187011719
445,0.01341104507446289
446,0.013378620147705078
447,0.013347864151000977
448,0.013306617736816406
449,0.013279914855957031
450,0.013247966766357422
451,0.013217687606811523
452,0.013184547424316406
453,0.013154029846191406
454,0.013121843338012695
455,0.013090372085571289
456,0.013062238693237305
457,0.013028621673583984
458,0.012996673583984375
459,0.012965679168701172
460,0.012936592102050781
461,0.012906074523925781
462,0.012876033782958984
463,0.012845516204833984
464,0.012816905975341797
465,0.012787103652954102
466,0.012756109237670898
467,0.012728452682495117
468,0.012694120407104492
469,0.012664556503295898
470,0.01263427734375
471,0.012611865997314453
472,0.012579917907714844
473,0.012552022933959961
474,0.012523174285888672
475,0.012494325637817383
476,0.01246333122253418
477,0.01243901252746582
478,0.012410640716552734
479,0.012377262115478516
480,0.012354612350463867
481,0.012327909469604492
482,0.012296438217163086
483,0.01227116584777832
484,0.012243509292602539
485,0.012215137481689453
486,0.012191534042358398
487,0.012160778045654297
488,0.012136697769165039
489,0.01210641860961914
490,0.012079477310180664
491,0.01205587387084961
492,0.012028694152832031
493,0.011999130249023438
494,0.011975288391113281
495,0.011949777603149414
496,0.011922121047973633
497,0.011897802352905273
498,0.011871576309204102
499,0.01184535026550293
